uframe_route,filename_mask,reference_designator,data_source,status,notes
Ingest.glider-eng-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL326/R00005/merged/ce_*.mrg,CE05MOAS-GL326-00-ENG000000,recovered_host,Missing,
Ingest.parad-m-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL326/R00005/merged/ce_*.mrg,CE05MOAS-GL326-01-PARADM000,recovered_host,Missing,
Ingest.flort-m-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL326/R00005/merged/ce_*.mrg,CE05MOAS-GL326-02-FLORTM000,recovered_host,Missing,
Ingest.adcpa-m-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL326/R00005/dvl/*.PD0,CE05MOAS-GL326-03-ADCPAM000,recovered_host,Missing,
Ingest.dosta-abcdjm-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL326/R00005/merged/ce_*.mrg,CE05MOAS-GL326-04-DOSTAM000,recovered_host,Missing,
Ingest.ctdgv-m-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL326/R00005/merged/ce_*.mrg,CE05MOAS-GL326-05-CTDGVM000,recovered_host,Missing,
