uframe_route,filename_mask,reference_designator,data_source
Ingest.glider-eng-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL247/R00001/merged/ce_247_*.mrg,CE05MOAS-GL247-00-ENG000000,recovered
Ingest.parad-m-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL247/R00001/merged/ce_247_*.mrg,CE05MOAS-GL247-01-PARADM000,recovered
Ingest.flort-m-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL247/R00001/merged/ce_247_*.mrg,CE05MOAS-GL247-02-FLORTM000,recovered
Ingest.dosta-abcdjm-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL247/R00001/merged/ce_247_*.mrg,CE05MOAS-GL247-04-DOSTAM000,recovered
Ingest.ctdgv-m-glider_recovered,/omc_data/whoi/OMC/CE05MOAS-GL247/R00001/merged/ce_247_*.mrg,CE05MOAS-GL247-05-CTDGVM000,recovered
