uframe_route,parser,filename_mask,reference_designator,data_source,status,notes
#,,/omc_data/whoi/OMC/GI02HYPM/D00003/node23p1.dat ,GI02HYPM-MPM01-02-ZPLSGA009,telemetered,Not Expected,data present in the master file but not ready for use
#,,/omc_data/whoi/OMC/GI02HYPM/D00003/node23p1.dat ,GI02HYPM-MPM01-02-ZPLSGA010,telemetered,Not Expected,data present in the master file but not ready for use
Ingest.sio-eng-sio_telemetered,mi.dataset.driver.sio_eng.sio.sio_eng_sio_telemetered_driver,/omc_data/whoi/OMC/GI02HYPM/D00003/node*p1_*.status*.dat,GI02HYPM-RIM01-00-SIOENG000,telemetered,Available,
Ingest.ctdmo-ghqr-sio_telemetered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_sio_telemetered_driver,/omc_data/whoi/OMC/GI02HYPM/D00003/*ctdmo_*.dat,GI02HYPM-RIM01-02-CTDMOG039,telemetered,Available,
Ingest.wfp-eng-wfp-sio-mule_telemetered,mi.dataset.driver.WFP_ENG.wfp_sio.wfp_eng_wfp_sio_telemetered_driver,/omc_data/whoi/OMC/GI02HYPM/D00003/*.we_wfp_*.dat,GI02HYPM-WFP02-00-WFPENG000,telemetered,Available,
Ingest.flord-l-wfp-sio_telemetered,mi.dataset.driver.flord_l_wfp.sio.flord_l_wfp_sio_telemetered_driver,/omc_data/whoi/OMC/GI02HYPM/D00003/*.we_wfp_*.dat,GI02HYPM-WFP02-01-FLORDL000,telemetered,Available,
Ingest.dosta-ln-wfp-sio-mule_telemetered,mi.dataset.driver.dosta_ln.wfp_sio.dosta_ln_wfp_sio_telemetered_driver,/omc_data/whoi/OMC/GI02HYPM/D00003/*.we_wfp_*.dat,GI02HYPM-WFP02-03-DOSTAL000,telemetered,Available,
Ingest.ctdpf-ckl-wfp-sio-mule_telemetered,mi.dataset.driver.ctdpf_ckl.wfp_sio.ctdpf_ckl_wfp_sio_telemetered_driver,/omc_data/whoi/OMC/GI02HYPM/D00003/*.wc_wfp_*.dat,GI02HYPM-WFP02-04-CTDPFL000,telemetered,Available,
Ingest.vel3d-l-wfp-sio_telemetered,mi.dataset.driver.vel3d_l.wfp.sio.vel3d_l_wfp_sio_telemetered_driver,/omc_data/whoi/OMC/GI02HYPM/D00003/*.wa_wfp_*.dat,GI02HYPM-WFP02-05-VEL3DL000,telemetered,Available,
