uframe_route,filename_mask,reference_designator,data_source,status,notes
#,/omc_data/whoi/OMC/GI02HYPM/R00003/instruments/,GI02HYPM-MPM01-02-ZPLSGA009,recovered_inst,Pending,parser not available
#,/omc_data/whoi/OMC/GI02HYPM/R00003/instruments/,GI02HYPM-MPM01-02-ZPLSGA010,recovered_inst,Pending,parser not available
Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GI02HYPM/R00003/cg_data/MSIOC_sn*/STATUS/STA*.DA?,GI02HYPM-RIM01-00-SIOENG000,recovered_host,Available,
Ingest.ctdmo-ghqr-sio_ctRecovered,/omc_data/whoi/OMC/GI02HYPM/R00003/cg_data/MSIOC_sn*/CTD/*.DAT,GI02HYPM-RIM01-02-CTDMOG039,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI02HYPM/R00003/instruments/CTDMO_sn*/*.hex,GI02HYPM-RIM01-02-CTDMOG039,recovered_inst,Available,
#Ingest.wfp-eng-stc-imodem_recovered,/omc_data/whoi/OMC/GI02HYPM/R00003/instruments/GWFP_sn*/0*/E*.DA?,GI02HYPM-WFP02-00-WFPENG000,recovered_wfp,Pending,couldn't parse file
Ingest.flord-l-wfp_recovered,/omc_data/whoi/OMC/GI02HYPM/R00003/instruments/GWFP_sn*/0*/E*.DA?,GI02HYPM-WFP02-01-FLORDL000,recovered_wfp,Available,
Ingest.dosta-ln-wfp_recovered,/omc_data/whoi/OMC/GI02HYPM/R00003/instruments/GWFP_sn*/0*/E*.DA?,GI02HYPM-WFP02-03-DOSTAL000,recovered_wfp,Available,
Ingest.ctdpf-ckl-wfp_recovered,/omc_data/whoi/OMC/GI02HYPM/R00003/instruments/GWFP_sn*/0*/C*.DA?,GI02HYPM-WFP02-04-CTDPFL000,recovered_wfp,Available,
Ingest.vel3d-l-wfp_recovered,/omc_data/whoi/OMC/GI02HYPM/R00003/instruments/GWFP_sn*/0*/A*.DA?,GI02HYPM-WFP02-05-VEL3DL000,recovered_wfp,Available,
