uframe_route,filename_mask,reference_designator,data_source
Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL383/D00004/merged-from-glider/ce_*.mrg,CE05MOAS-GL383-00-ENG000000,telemetered
Ingest.parad-m-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL383/D00004/merged-from-glider/ce_*.mrg,CE05MOAS-GL383-01-PARADM000,telemetered
Ingest.flort-m-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL383/D00004/merged-from-glider/ce_*.mrg,CE05MOAS-GL383-02-FLORTM000,telemetered
Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL383/D00004/merged-from-glider/ce_*.mrg,CE05MOAS-GL383-04-DOSTAM000,telemetered
Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL383/D00004/merged-from-glider/ce_*.mrg,CE05MOAS-GL383-05-CTDGVM000,telemetered
