uframe_route,parser,filename_mask,reference_designator,data_source,status,notes
#Ingest.glider-eng-glider_recovered,mi.dataset.driver.moas.gl.engineering.glider_eng_glider_recovered_driver,,CP05MOAS-GL376-00-ENG000000,recovered_host,Not Expected,Glider leaked - no data
#Ingest.adcpa-m-glider_recovered,mi.dataset.driver.moas.gl.adcpa.adcpa_m_glider_recovered_driver,,CP05MOAS-GL376-01-ADCPAM000,recovered_host,Not Expected,Glider leaked - no data
#Ingest.flort-m-glider_recovered,mi.dataset.driver.moas.gl.flort_m.flort_m_glider_recovered_driver,,CP05MOAS-GL376-02-FLORTM000,recovered_host,Not Expected,Glider leaked - no data
#Ingest.ctdgv-m-glider_recovered,mi.dataset.driver.moas.gl.ctdgv.ctdgv_m_glider_recovered_driver,,CP05MOAS-GL376-03-CTDGVM000,recovered_host,Not Expected,Glider leaked - no data
#Ingest.dosta-abcdjm-glider_recovered,mi.dataset.driver.moas.gl.dosta.dosta_abcdjm_glider_recovered_driver,,CP05MOAS-GL376-04-DOSTAM000,recovered_host,Not Expected,Glider leaked - no data
#Ingest.parad-m-glider_recovered,mi.dataset.driver.moas.gl.parad.parad_m_glider_recovered_driver,,CP05MOAS-GL376-05-PARADM000,recovered_host,Not Expected,Glider leaked - no data
