uframe_route,filename_mask,reference_designator,data_source
Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-GL002/D00001/merged-from-glider/ga_*.mrg,GA05MOAS-GL002-00-ENG000000,telemetered
Ingest.flord-m-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-GL002/D00001/merged-from-glider/ga_*.mrg,GA05MOAS-GL002-01-FLORDM000,telemetered
Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-GL002/D00001/merged-from-glider/ga_*.mrg,GA05MOAS-GL002-02-DOSTAM000,telemetered
Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/GA05MOAS-GL002/D00001/merged-from-glider/ga_*.mrg,GA05MOAS-GL002-04-CTDGVM000,telemetered
