uframe_route,filename_mask,reference_designator,data_source
Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/CP05MOAS-PG583/D00001/merged-from-glider/gi_*.mrg,CP05MOAS-PG583-00-ENG000000,telemetered
Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/CP05MOAS-PG583/D00001/merged-from-glider/gi_*.mrg,CP05MOAS-PG583-01-CTDGVM000,telemetered
Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/CP05MOAS-PG583/D00001/merged-from-glider/gi_*.mrg,CP05MOAS-PG583-02-DOSTAM000 ,telemetered
Ingest.flort-m-glider_telemetered,/omc_data/whoi/OMC/CP05MOAS-PG583/D00001/merged-from-glider/gi_*.mrg,CP05MOAS-PG583-03-FLORTM000,telemetered
Ingest.flort-o-glider_telemetered,/omc_data/whoi/OMC/CP05MOAS-PG583/D00001/merged-from-glider/gi_*.mrg,CP05MOAS-PG583-04-FLORTO000 ,telemetered
Ingest.nutnr-m-glider_telemetered,/omc_data/whoi/OMC/CP05MOAS-PG583/D00001/merged-from-glider/gi_*.mrg,CP05MOAS-PG583-05-NUTNRM000 ,telemetered
Ingest.parad-m-glider_telemetered,/omc_data/whoi/OMC/CP05MOAS-PG583/D00001/merged-from-glider/gi_*.mrg,CP05MOAS-PG583-06-PARADM000 ,telemetered
