uframe_route,filename_mask,reference_designator,data_source,status,notes
Ingest.glider-eng-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-GL523/R00001/merged/gp*.mrg,GP05MOAS-GL523-00-ENG000000,recovered_host,Available,
Ingest.flord-m-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-GL523/R00001/merged/gp*.mrg,GP05MOAS-GL523-01-FLORDM000,recovered_host,Available,
Ingest.dosta-abcdjm-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-GL523/R00001/merged/gp*.mrg,GP05MOAS-GL523-02-DOSTAM000,recovered_host,Available,
Ingest.ctdgv-m-glider_recovered,/omc_data/whoi/OMC/GP05MOAS-GL523/R00001/merged/gp*.mrg,GP05MOAS-GL523-04-CTDGVM000,recovered_host,Available,
