uframe_route,filename_mask,reference_designator,data_source,status,notes
#Ingest.dbg-pdbg-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00007/extract/*PDBG.txt,CE06ISSP-SP001-00-SPPENG000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.wc-hmr-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00007/extract/*WC_HMR.txt,CE06ISSP-SP001-00-SPPENG000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.wc-sbe-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00007/extract/*WC_SBE.txt,CE06ISSP-SP001-00-SPPENG000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.wc-wm-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00007/extract/*WC_WM.txt,CE06ISSP-SP001-00-SPPENG000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.dosta-abcdjm-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00006/extract/*OPT.txt,CE06ISSP-SP001-02-DOSTAJ000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.optaa-dj-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00006/extract/*ACS.txt,CE06ISSP-SP001-04-OPTAAJ000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.velpt-j-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00006/extract/*ADCP.txt,CE06ISSP-SP001-05-VELPTJ000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.nutnr-j-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00006/extract/*SNA.txt,CE06ISSP-SP001-06-NUTNRJ000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.spkir-abj-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00006/extract/*OCR.txt,CE06ISSP-SP001-07-SPKIRJ000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.flort-dj-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00006/extract/*TRIP.txt,CE06ISSP-SP001-08-FLORTJ000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.ctdpf-j-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00006/extract/*CTD.txt,CE06ISSP-SP001-09-CTDPFJ000,recovered_cspp,Not Expected, no raw data on archive for this deployment
#Ingest.parad-j-cspp_recovered,/omc_data/whoi/OMC/CE06ISSP/R00006/extract/*PARS.txt,CE06ISSP-SP001-10-PARADJ000,recovered_cspp,Not Expected, no raw data on archive for this deployment
