uframe_route,filename_mask,reference_designator,data_source,status,notes
Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL381/D00003/merged-from-glider/ce_*.mrg,CE05MOAS-GL381-00-ENG000000,telemetered,Available,
Ingest.parad-m-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL381/D00003/merged-from-glider/ce_*.mrg,CE05MOAS-GL381-01-PARADM000,telemetered,Available,
Ingest.flort-m-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL381/D00003/merged-from-glider/ce_*.mrg,CE05MOAS-GL381-02-FLORTM000,telemetered,Available,
Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL381/D00003/merged-from-glider/ce_*.mrg,CE05MOAS-GL381-04-DOSTAM000,telemetered,Available,
Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/CE05MOAS-GL381/D00003/merged-from-glider/ce_*.mrg,CE05MOAS-GL381-05-CTDGVM000,telemetered,Available,
