uframe_route,parser,filename_mask,reference_designator,data_source,status,notes
Ingest.spkir-abj-dcl_recovered,mi.dataset.driver.spkir_abj.dcl.spkir_abj_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl16/spkir2/*.spkir2.log,GI01SUMO-RID16-08-SPKIRB000,recovered_host,Available,
Ingest.adcps-jln-stc_recovered,mi.dataset.driver.adcps_jln.stc.adcps_jln_stc_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/adcp/adcp_*.DAT,GI01SUMO-RII11-02-ADCPSN010,recovered_host,Available,
Ingest.adcps-jln_recovered,mi.dataset.driver.adcps_jln.adcps_jln_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/ADCPS_sn21654/_RDI*.000,GI01SUMO-RII11-02-ADCPSN010,recovered_inst,Available,
Ingest.ctdbp-p_recovered,mi.dataset.driver.ctdbp_p.ctdbp_p_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDBP_sn16-50126/SBE*.hex,GI01SUMO-RII11-02-CTDBPP031,recovered_inst,Available,
Ingest.ctdbp-p-dcl_recovered,mi.dataset.driver.ctdbp_p.dcl.ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp01/*.DAT,GI01SUMO-RII11-02-CTDBPP031,recovered_host,Available,
Ingest.ctdbp-p_recovered,mi.dataset.driver.ctdbp_p.ctdbp_p_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDBP_sn16-50137/SBE*.hex,GI01SUMO-RII11-02-CTDBPP032,recovered_inst,Available,
Ingest.ctdbp-p-dcl_recovered,mi.dataset.driver.ctdbp_p.dcl.ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp02/*.DAT,GI01SUMO-RII11-02-CTDBPP032,recovered_host,Available,
Ingest.ctdbp-p_recovered,mi.dataset.driver.ctdbp_p.ctdbp_p_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDBP_sn16-50138/SBE*.hex,GI01SUMO-RII11-02-CTDBPP033,recovered_inst,Available,
Ingest.ctdbp-p-dcl_recovered,mi.dataset.driver.ctdbp_p.dcl.ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp03/*.DAT,GI01SUMO-RII11-02-CTDBPP033,recovered_host,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo01/*.DAT,GI01SUMO-RII11-02-CTDMOQ011,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11476/*.hex,GI01SUMO-RII11-02-CTDMOQ011,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo02/*.DAT,GI01SUMO-RII11-02-CTDMOQ012,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11477/*.hex,GI01SUMO-RII11-02-CTDMOQ012,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo03/*.DAT,GI01SUMO-RII11-02-CTDMOQ013,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11478/*.hex,GI01SUMO-RII11-02-CTDMOQ013,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo04/*.DAT,GI01SUMO-RII11-02-CTDMOQ014,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11479/*.hex,GI01SUMO-RII11-02-CTDMOQ014,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo05/*.DAT,GI01SUMO-RII11-02-CTDMOQ015,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11480/*.hex,GI01SUMO-RII11-02-CTDMOQ015,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo06/*.DAT,GI01SUMO-RII11-02-CTDMOQ016,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11481/*.hex,GI01SUMO-RII11-02-CTDMOQ016,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo07/*.DAT,GI01SUMO-RII11-02-CTDMOQ017,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11482/*.hex,GI01SUMO-RII11-02-CTDMOQ017,recovered_inst,Available,
#Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,,GI01SUMO-RII11-02-CTDMOQ031,recovered_host,Not Deployed,Not deployed
#Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,,GI01SUMO-RII11-02-CTDMOQ031,recovered_inst,Not Deployed,Not deployed
#Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,,GI01SUMO-RII11-02-CTDMOQ033,recovered_host,Not Deployed,Not deployed
#Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,,GI01SUMO-RII11-02-CTDMOQ033,recovered_inst,Not Deployed,Not deployed
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo08/*.DAT,GI01SUMO-RII11-02-CTDMOR018,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11483/*.hex,GI01SUMO-RII11-02-CTDMOR018,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo09/*.DAT,GI01SUMO-RII11-02-CTDMOR019,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11484/*.hex,GI01SUMO-RII11-02-CTDMOR019,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,mi.dataset.driver.ctdmo_ghqr.imodem.ctdmo_ghqr_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdmo10/*.DAT,GI01SUMO-RII11-02-CTDMOR020,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/CTDMO_sn37-11485/*.hex,GI01SUMO-RII11-02-CTDMOR020,recovered_inst,Available,
Ingest.dosta-abcdjm-ctdbp-p-dcl_recovered,mi.dataset.driver.dosta_abcdjm.ctdbp_p.dcl.dosta_abcdjm_ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp01/*.DAT,GI01SUMO-RII11-02-DOSTAD031,recovered_host,Available,
Ingest.dosta-abcdjm-ctdbp-p-dcl_recovered,mi.dataset.driver.dosta_abcdjm.ctdbp_p.dcl.dosta_abcdjm_ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp02/*.DAT,GI01SUMO-RII11-02-DOSTAD032,recovered_host,Available,
Ingest.dosta-abcdjm-ctdbp-p-dcl_recovered,mi.dataset.driver.dosta_abcdjm.ctdbp_p.dcl.dosta_abcdjm_ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp03/*.DAT,GI01SUMO-RII11-02-DOSTAD033,recovered_host,Available,
Ingest.flord-g-ctdbp-p-dcl_recovered,mi.dataset.driver.flord_g.ctdbp_p.dcl.flord_g_ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp01/*.DAT,GI01SUMO-RII11-02-FLORDG031,recovered_host,Available,
Ingest.flord-g-ctdbp-p-dcl_recovered,mi.dataset.driver.flord_g.ctdbp_p.dcl.flord_g_ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp02/*.DAT,GI01SUMO-RII11-02-FLORDG032,recovered_host,Available,
Ingest.flord-g-ctdbp-p-dcl_recovered,mi.dataset.driver.flord_g.ctdbp_p.dcl.flord_g_ctdbp_p_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/ctdbp03/*.DAT,GI01SUMO-RII11-02-FLORDG033,recovered_host,Available,
Ingest.pco2w-abc-imodem_recovered,mi.dataset.driver.pco2w_abc.imodem.pco2w_abc_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/pco2w1/*.DAT,GI01SUMO-RII11-02-PCO2WC051,recovered_host,Available,
#Ingest.pco2w-abc_recovered,mi.dataset.driver.pco2w_abc.pco2w_abc_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/PCO2W_snC0136/SAMI*.txt,GI01SUMO-RII11-02-PCO2WC051,recovered_inst,Not Expected,No recovered instrument data - instrument partially flooded
Ingest.pco2w-abc-imodem_recovered,mi.dataset.driver.pco2w_abc.imodem.pco2w_abc_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/pco2w2/*.DAT,GI01SUMO-RII11-02-PCO2WC052,recovered_host,Available,
Ingest.pco2w-abc_recovered,mi.dataset.driver.pco2w_abc.pco2w_abc_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/PCO2W_snC0137/SAMI*.txt,GI01SUMO-RII11-02-PCO2WC052,recovered_inst,Available,
Ingest.pco2w-abc-imodem_recovered,mi.dataset.driver.pco2w_abc.imodem.pco2w_abc_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/pco2w3/*.DAT,GI01SUMO-RII11-02-PCO2WC053,recovered_host,Available,
Ingest.pco2w-abc_recovered,mi.dataset.driver.pco2w_abc.pco2w_abc_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/PCO2W_snC0138/SAMI*.txt,GI01SUMO-RII11-02-PCO2WC053,recovered_inst,Available,
Ingest.phsen-abcdef-imodem_recovered,mi.dataset.driver.phsen_abcdef.imodem.phsen_abcdef_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/phsen1/*.DAT,GI01SUMO-RII11-02-PHSENE041,recovered_host,Available,dcl data stopped after 7/18/2016
#Ingest.phsen-abcdef_recovered,mi.dataset.driver.phsen_abcdef.phsen_abcdef_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/PHSEN_snP0071/SAMI*.txt,GI01SUMO-RII11-02-PHSENE041,recovered_inst,Not Expected,No recovered instrument data - instrument detached and lost at sea
Ingest.phsen-abcdef-imodem_recovered,mi.dataset.driver.phsen_abcdef.imodem.phsen_abcdef_imodem_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/imm/phsen2/*.DAT,GI01SUMO-RII11-02-PHSENE042,recovered_host,Available,Stopped logging due to low battery sparse data?!
Ingest.phsen-abcdef_recovered,mi.dataset.driver.phsen_abcdef.phsen_abcdef_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/imm/PHSEN_snP0101/SAMI_P0101_140817.txt,GI01SUMO-RII11-02-PHSENE042,recovered_inst,Available,
Ingest.cg-cpm-eng-cpm_recovered,mi.dataset.driver.cg_cpm_eng.cpm.cg_cpm_eng_cpm_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/cpm1/irid2shore/cpm_status*.txt,GI01SUMO-SBC11-00-CPMENG000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,mi.dataset.driver.cg_dcl_eng.dcl.cg_dcl_eng_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/syslog/*syslog.log,GI01SUMO-SBD11-00-DCLENG000,recovered_host,Available,
#Ingest.mopak-o-dcl_recovered,mi.dataset.driver.cg_stc_eng.stc.mopak_o_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/mopak/*.mopak.log,GI01SUMO-SBD11-01-MOPAK0000,recovered_host,Available,Temporarily disabled for mass ingestions
Ingest.hyd-o-dcl_recovered,mi.dataset.driver.hyd_o.dcl.hyd_o_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/hyd1/*hyd1.log,GI01SUMO-SBD11-03-HYDGN0000,recovered_host,Available,
Ingest.dosta-abcdjm-dcl_recovered,mi.dataset.driver.dosta_abcdjm.dcl.dosta_abcdjm_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/dosta1/*.dosta1.log,GI01SUMO-SBD11-04-DOSTAD000,recovered_host,Available,
Ingest.spkir-abj-dcl_recovered,mi.dataset.driver.spkir_abj.dcl.spkir_abj_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/spkir1/*.spkir1.log,GI01SUMO-SBD11-05-SPKIRB000,recovered_host,Available,
Ingest.metbk-a-dcl_recovered,mi.dataset.driver.metbk_a.dcl.metbk_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/metbk1/*.metbk1.log,GI01SUMO-SBD11-06-METBKA000,recovered_host,Available,
#Ingest.nutnr-b-dcl-full_recovered,mi.dataset.driver.nutnr_b.dcl_full.nutnr_b_dcl_full_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl11/nutnr1/*.nutnr1.log,GI01SUMO-SBD11-08-NUTNRB000,recovered_host,Not Deployed,removed from mooring prior to deployment
#Ingest.nutnr-b_recovered,mi.dataset.driver.nutnr_b.nutnr_b_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl11/..,GI01SUMO-SBD11-08-NUTNRB000,recovered_inst,Not Deployed,removed from mooring prior to deployment
Ingest.cg-dcl-eng-dcl_recovered,mi.dataset.driver.cg_dcl_eng.dcl.cg_dcl_eng_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl12/syslog/*syslog.log,GI01SUMO-SBD12-00-DCLENG000,recovered_host,Available,
Ingest.optaa-dj-dcl_recovered,mi.dataset.driver.optaa_dj.dcl.optaa_dj_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl12/optaa1/*.optaa1.log,GI01SUMO-SBD12-01-OPTAAD000,recovered_host,Available,
Ingest.flort-dj-dcl_recovered,mi.dataset.driver.flort_dj.dcl.flort_dj_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl12/flort1/*.flort1.log,GI01SUMO-SBD12-02-FLORTD000,recovered_host,Available,
Ingest.hyd-o-dcl_recovered,mi.dataset.driver.hyd_o.dcl.hyd_o_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl12/hyd2/*hyd2.log,GI01SUMO-SBD12-03-HYDGN0000,recovered_host,Available,
Ingest.pco2a-a-dcl_recovered,mi.dataset.driver.pco2a_a.dcl.pco2a_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl12/pco2a/*.pco2a.log,GI01SUMO-SBD12-04-PCO2AA000,recovered_host,Available,
Ingest.wavss-a-dcl-full_recovered,mi.dataset.driver.wavss_a.dcl.wavss_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl12/wavss/*.wavss.log,GI01SUMO-SBD12-05-WAVSSA000,recovered_host,Available,
Ingest.metbk-a-dcl_recovered,mi.dataset.driver.metbk_a.dcl.metbk_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl12/metbk2/*.metbk2.log,GI01SUMO-SBD12-06-METBKA000,recovered_host,Available,
Ingest.fdchp-a-dcl_recovered,mi.dataset.driver.fdchp_a.dcl.fdchp_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/cg_data/dcl12/fdchp/*.fdchp.log,GI01SUMO-SBD12-08-FDCHPA000,recovered_host,Available,
Ingest.fdchp-a_recovered,mi.dataset.driver.fdchp_a.fdchp_a_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00003/instruments/dcl12/FDCHP_sn*/D*/fdchp_*.dat,GI01SUMO-SBD12-08-FDCHPA000,recovered_inst,Available,
