parser,filename_mask,reference_designator,data_source,status,notes
mi.dataset.driver.moas.gl.engineering.glider_eng_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-GL276/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-GL276-00-ENG000000,telemetered,Available,
#mi.dataset.driver.moas.gl.flord_m.flord_m_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-GL276/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-GL276-01-FLORDM000,telemetered,Available,A 3-wavelength fluorometer was deployed (instead of 2-wavelength). Parser in the next line.
mi.dataset.driver.moas.gl.flort_m.flort_m_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-GL276/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-GL276-01-FLORDM000,telemetered,Available,A 3-wavelength fluorometer was deployed (instead of 2-wavelength). This is the parser for 3-wavelength fluorometer
mi.dataset.driver.moas.gl.dosta.dosta_abcdjm_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-GL276/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-GL276-02-DOSTAM000,telemetered,Available,
mi.dataset.driver.moas.gl.ctdgv.ctdgv_m_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-GL276/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-GL276-04-CTDGVM000,telemetered,Available,
