parser,filename_mask,reference_designator,data_source,status,notes
mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GS03FLMA/R00003/instruments/CTDMO_sn37-12392/*.hex,GS03FLMA-RIM01-02-CTDMOH049,recovered_inst,Available,
#,/omc_data/whoi/OMC/GS03FLMA/R00003/cg_data/MSIOC_sn/CTD/*.DAT,GS03FLMA-RIM01-02-CTDMOH050,recovered_host,Available,Data assigned to refdes after ingestion with wildcard refdes
mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GS03FLMA/R00003/instruments/CTDMO_sn37-12393/*.hex,GS03FLMA-RIM01-02-CTDMOH050,recovered_inst,Available,
#,/omc_data/whoi/OMC/GS03FLMA/R00003/cg_data/MSIOC_sn/CTD/*.DAT,GS03FLMA-RIM01-02-CTDMOH051,recovered_host,Available,Data assigned to refdes after ingestion with wildcard refdes
mi.dataset.driver.ctdmo_ghqr.sio.ctdmo_ghqr_ct_recovered_driver,/omc_data/whoi/OMC/GS03FLMA/R00003/instruments/CTDMO_sn37-12391/*.hex,GS03FLMA-RIM01-02-CTDMOH051,recovered_inst,Available,
mi.dataset.driver.sio_eng.sio.sio_eng_sio_recovered_driver,/omc_data/whoi/OMC/GS03FLMA/R00003/cg_data/SSIOC_sn/STATUS/STA*.DAT,GS03FLMA-RIS01-00-SIOENG000,recovered_host,Available,
mi.dataset.driver.dosta_abcdjm.sio.dosta_abcdjm_sio_recovered_driver,/omc_data/whoi/OMC/GS03FLMA/R00003/cg_data/SSIOC_sn/DOSTA/DOS*.DAT,GS03FLMA-RIS01-03-DOSTAD000,recovered_host,Available,
mi.dataset.driver.phsen_abcdef.phsen_abcdef_recovered_driver,/omc_data/whoi/OMC/GS03FLMA/R00003/instruments/PHSEN_snP0144/SAMI*.txt,GS03FLMA-RIS01-04-PHSENF000,recovered_inst,Available,
mi.dataset.driver.phsen_abcdef.imodem.phsen_abcdef_imodem_recovered_driver,/omc_data/whoi/OMC/GS03FLMA/R00003/cg_data/SSIOC_sn/PHSEN/PHS*.DAT,GS03FLMA-RIS01-04-PHSENF000,recovered_host,Available,
mi.dataset.driver.flort_dj.sio.flort_dj_sio_recovered_driver,/omc_data/whoi/OMC/GS03FLMA/R00003/cg_data/SSIOC_sn/FLORT/FLO*.DAT,GS03FLMA-RIS01-05-FLORTD000,recovered_host,Available,
