uframe_route,filename_mask,reference_designator,data_source
Ingest.glider-eng-glider_recovered,/omc_data/whoi/OMC/GA05MOAS-GL493/R00001/merged/ga_*.mrg,GA05MOAS-GL493-00-ENG000000,recovered_host
Ingest.flord-m-glider_recovered,/omc_data/whoi/OMC/GA05MOAS-GL493/R00001/merged/ga_*.mrg,GA05MOAS-GL493-01-FLORDM000,recovered_host
Ingest.dosta-abcdjm-glider_recovered,/omc_data/whoi/OMC/GA05MOAS-GL493/R00001/merged/ga_*.mrg,GA05MOAS-GL493-02-DOSTAM000,recovered_host
Ingest.ctdgv-m-glider_recovered,/omc_data/whoi/OMC/GA05MOAS-GL493/R00001/merged/ga_*.mrg,GA05MOAS-GL493-04-CTDGVM000,recovered_host
