uframe_route,filename_mask,reference_designator,data_source,status,notes
Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-GL363/D00001/merged-from-glider/unit_*.mrg,GP05MOAS-GL363-00-ENG000000,telemetered,Available,
Ingest.flord-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-GL363/D00001/merged-from-glider/unit_*.mrg,GP05MOAS-GL363-01-FLORDM000,telemetered,Available,
Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-GL363/D00001/merged-from-glider/unit_*.mrg,GP05MOAS-GL363-02-DOSTAM000,telemetered,Available,
Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-GL363/D00001/merged-from-glider/unit_*.mrg,GP05MOAS-GL363-04-CTDGVM000,telemetered,Available,
