uframe_route,filename_mask,reference_designator,data_source,status,notes
#Ingest.dbg-pdbg-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/*PDBG.txt,CP03ISSP-SP001-00-SPPENG000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.wc-hmr-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/*WC_HMR.txt,CP03ISSP-SP001-00-SPPENG000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.wc-sbe-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/*WC_SBE.txt,CP03ISSP-SP001-00-SPPENG000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.wc-wm-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/*WC_WM.txt,CP03ISSP-SP001-00-SPPENG000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.optaa-dj-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/ucspp_*_ACS_ACS.txt,CP03ISSP-SP001-02-OPTAAJ000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.nutnr-j-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/ucspp_*_SNA_SNA.txt,CP03ISSP-SP001-03-NUTNRJ000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.velpt-j-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/ucspp_*_PPB_ADCP.txt,CP03ISSP-SP001-05-VELPTJ000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.dosta-abcdjm-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/ucspp_*_PPB_OPT.txt,CP03ISSP-SP001-06-DOSTAJ000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.spkir-abj-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/ucspp_*_PPB_OCR.txt,CP03ISSP-SP001-07-SPKIRJ000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.ctdpf-j-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/ucspp_*_PPB_CTD.txt,CP03ISSP-SP001-08-CTDPFJ000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.flort-dj-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/ucspp_*_PPB_TRIP.txt,CP03ISSP-SP001-09-FLORTJ000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
#Ingest.parad-j-cspp_recovered,/omc_data/whoi/OMC/CP03ISSP/R00003/extract/ucspp_*_PPB_PARS.txt,CP03ISSP-SP001-10-PARADJ000,recovered_cspp,Missing,"Not on the server, but raw data exist missing the extract data"
