uframe_route,filename_mask,reference_designator,data_source
Ingest.adcps-jln-stc_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/imm/adcpt/adcpt_*_*.DAT,CP02PMCO-RII01-01-ADCPTG000,telemetered
Ingest.vel3d-k-wfp-stc_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/imm/mmp/A*.DEC,CP02PMCO-WFP01-01-VEL3DK000,telemetered
Ingest.ctdpf-ckl-wfp_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/imm/mmp/C*.DAT,CP02PMCO-WFP01-03-CTDPFK000,telemetered
Ingest.dofst-k-wfp_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/imm/mmp/C*.DAT,CP02PMCO-WFP01-02-DOFSTK000,telemetered
Ingest.wfp-eng-stc-imodem_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/imm/mmp/E*.DAT,CP02PMCO-WFP01-00-STCENG000,telemetered
Ingest.flort-kn-stc-imodem_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/imm/mmp/E*.DAT,CP02PMCO-WFP01-04-FLORTK000,telemetered
Ingest.parad-k-stc-imodem_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/imm/mmp/E*.DAT,CP02PMCO-WFP01-05-PARADK000,telemetered
Ingest.mopak-o-dcl_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/3dmgx3/*_*.3dmgx3.log,CP02PMCO-SBS01-01-MOPAK0000,telemetered
Ingest.cg-stc-eng-stc_telemetered,/omc_data/whoi/OMC/CP02PMCO/D00001/irid2shore/stc_status.*_*.txt,CP02PMCO-SBS01-00-STCENG000,telemetered
