parser,filename_mask,reference_designator,data_source,status,notes
mi.dataset.driver.moas.gl.engineering.glider_eng_glider_recovered_driver,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,GP05MOAS-PG515-00-ENG000000,recovered_host,Available,
mi.dataset.driver.moas.gl.ctdgv.ctdgv_m_glider_recovered_driver,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,GP05MOAS-PG515-01-CTDGVM000,recovered_host,Available,
#mi.dataset.driver.moas.gl.dosta.dosta_abcdjm_glider_recovered_driver,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,GP05MOAS-PG515-02-DOSTAM000,recovered_host,Not Deployed,Not deployed
mi.dataset.driver.moas.gl.flort_m.flort_m_glider_recovered_driver,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,GP05MOAS-PG515-03-FLORTM000,recovered_host,Available,Actual deployment port # was 02
#mi.dataset.driver.moas.gl.flort_o.flort_o_glider_recovered_driver,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,GP05MOAS-PG515-04-FLORTO000,recovered_host,Not Expected,Actual deployment port # was 03. Science computer problem: no data in high res recovered files
#mi.dataset.driver.nutnr_m.glider.nutnr_m_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,GP05MOAS-PG515-05-NUTNRM000,recovered_host,Not Deployed,Not deployed
mi.dataset.driver.moas.gl.parad.parad_m_glider_recovered_driver,/omc_data/whoi/OMC/GP05MOAS-PG515/R00002/merged/gp_*.mrg,GP05MOAS-PG515-06-PARADM000,recovered_host,Available,Actual deployment port # was 04
