uframe_route,parser,filename_mask,reference_designator,data_source,status,notes
#Ingest.glider-eng-glider_recovered,mi.dataset.driver.moas.gl.engineering.glider_eng_glider_recovered_driver,/omc_data/whoi/OMC/GS05MOAS-PG566/R00001/merged-from-glider/gs_*.mrg,GS05MOAS-PG566-00-ENG000000,recovered_host,Missing,No data on server
#Ingest.ctdgv-m-glider_recovered,mi.dataset.driver.moas.gl.ctdgv.ctdgv_m_glider_recovered_driver,/omc_data/whoi/OMC/GS05MOAS-PG566/R00001/merged-from-glider/gs_*.mrg,GS05MOAS-PG566-01-CTDGVM000,recovered_host,Missing,No data on server
#Ingest.dosta-abcdjm-glider_recovered,mi.dataset.driver.moas.gl.dosta.dosta_abcdjm_glider_recovered_driver,/omc_data/whoi/OMC/GS05MOAS-PG566/R00001/merged-from-glider/gs_*.mrg,GS05MOAS-PG566-02-DOSTAM000,recovered_host,Missing,No data on server
#Ingest.flort-m-glider_recovered,mi.dataset.driver.moas.gl.flort_m.flort_m_glider_recovered_driver,/omc_data/whoi/OMC/GS05MOAS-PG566/R00001/merged-from-glider/gs_*.mrg,GS05MOAS-PG566-03-FLORTM000,recovered_host,Missing,No data on server
#Ingest.flort-o-glider_recovered,mi.dataset.driver.moas.gl.flort_o.flort_o_glider_recovered_driver,/omc_data/whoi/OMC/GS05MOAS-PG566/R00001/merged-from-glider/gs_*.mrg,GS05MOAS-PG566-04-FLORTO000,recovered_host,Missing,No data on server
#Ingest.nutnr-m-glider_telemetered,mi.dataset.driver.nutnr_m.glider.nutnr_m_glider_telemetered_driver,/omc_data/whoi/OMC/GS05MOAS-PG566/R00001/merged-from-glider/gs_*.mrg,GS05MOAS-PG566-05-NUTNRM000,recovered_host,Missing,No data on server
#Ingest.parad-m-glider_recovered,mi.dataset.driver.moas.gl.parad.parad_m_glider_recovered_driver,/omc_data/whoi/OMC/GS05MOAS-PG566/R00001/merged-from-glider/gs_*.mrg,GS05MOAS-PG566-06-PARADM000,recovered_host,Missing,No data on server
