parser,filename_mask,reference_designator,data_source,status,notes
mi.dataset.driver.moas.gl.engineering.glider_eng_glider_recovered_driver,/omc_data/whoi/OMC/CP15MOAS-GL379/R00001/merged/cp_*.mrg,CP15MOAS-GL379-00-ENG000000,recovered_host,Available,
#mi.dataset.driver.moas.gl.adcpa.adcpa_m_glider_recovered_driver,/omc_data/whoi/OMC/CP15MOAS-GL379/R00001/dvl/*.PD0,CP15MOAS-GL379-01-ADCPAM000,recovered_host,Not Expected,No recovered data available
mi.dataset.driver.moas.gl.flort_m.flort_m_glider_recovered_driver,/omc_data/whoi/OMC/CP15MOAS-GL379/R00001/merged/cp_*.mrg,CP15MOAS-GL379-02-FLORTM000,recovered_host,Available,
mi.dataset.driver.moas.gl.ctdgv.ctdgv_m_glider_recovered_driver,/omc_data/whoi/OMC/CP15MOAS-GL379/R00001/merged/cp_*.mrg,CP15MOAS-GL379-03-CTDGVM000,recovered_host,Available,
mi.dataset.driver.moas.gl.dosta.dosta_abcdjm_glider_recovered_driver,/omc_data/whoi/OMC/CP15MOAS-GL379/R00001/merged/cp_*.mrg,CP15MOAS-GL379-04-DOSTAM000,recovered_host,Available,
mi.dataset.driver.moas.gl.parad.parad_m_glider_recovered_driver,/omc_data/whoi/OMC/CP15MOAS-GL379/R00001/merged/cp_*.mrg,CP15MOAS-GL379-05-PARADM000,recovered_host,Available,
