uframe_route,parser,filename_mask,reference_designator,data_source,status,notes
#Ingest.glider-eng-glider_telemetered,mi.dataset.driver.moas.gl.engineering.glider_eng_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-PG576/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-PG576-00-ENG000000,telemetered,Missing,No data on server
#Ingest.ctdgv-m-glider_telemetered,mi.dataset.driver.moas.gl.ctdgv.ctdgv_m_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-PG576/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-PG576-01-CTDGVM000,telemetered,Missing,No data on server
#Ingest.dosta-abcdjm-glider_telemetered,mi.dataset.driver.moas.gl.dosta.dosta_abcdjm_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-PG576/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-PG576-02-DOSTAM000,telemetered,Missing,No data on server
#Ingest.flort-m-glider_telemetered,mi.dataset.driver.moas.gl.flort_m.flort_m_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-PG576/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-PG576-03-FLORTM000,telemetered,Missing,No data on server
#Ingest.flort-o-glider_telemetered,mi.dataset.driver.moas.gl.flort_o.flort_o_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-PG576/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-PG576-04-FLORTO000,telemetered,Missing,No data on server
#Ingest.nutnr-m-glider_telemetered,mi.dataset.driver.nutnr_m.glider.nutnr_m_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-PG576/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-PG576-05-NUTNRM000,telemetered,Missing,No data on server
#Ingest.parad-m-glider_telemetered,mi.dataset.driver.moas.gl.parad.parad_m_glider_telemetered_driver,/omc_data/whoi/OMC/GP05MOAS-PG576/D00001/merged-from-glider/gp_*.mrg,GP05MOAS-PG576-06-PARADM000,telemetered,Missing,No data on server
