uframe_route,filename_mask,reference_designator,data_source,status,notes
Ingest.cg-cpm-eng-cpm_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/cpm3/syslog/cpm_status.txt,CP01CNSM-MFC31-00-CPMENG000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl35/syslog/*.syslog.log,CP01CNSM-MFD35-00-DCLENG000,recovered_host,Available,
Ingest.adcpt-acfgm-dcl-pd8_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl35/adcp/*adcp*.log,CP01CNSM-MFD35-01-ADCPTF000,recovered_host,Available,
Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl35/ADCP*/*RDI*.000,CP01CNSM-MFD35-01-ADCPTF000,recovered_inst,Available,
Ingest.presf-abc-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl35/presf/*.presf.log,CP01CNSM-MFD35-02-PRESFB000,recovered_host,Available,
Ingest.presf-abc_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl35/PRESF*/PRESF*.hex,CP01CNSM-MFD35-02-PRESFB000,recovered_inst,Available,
Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl35/velpt2/*velpt*.log,CP01CNSM-MFD35-04-VELPTA000,recovered_host,Available,
Ingest.velpt-ab_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl35/VELPT*/*.aqd,CP01CNSM-MFD35-04-VELPTA000,recovered_inst,Available,
Ingest.pco2w-abc-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl35/pco2w/*.pco2w.log,CP01CNSM-MFD35-05-PCO2WB000,recovered_host,Available,
Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl35/PCO2W*/SAMI*.txt,CP01CNSM-MFD35-05-PCO2WB000,recovered_inst,Available,
Ingest.phsen-abcdef-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl35/phsen2/*.phsen2.log,CP01CNSM-MFD35-06-PHSEND000,recovered_host,Available,
Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl35/PHSEN*/SAMI*.txt,CP01CNSM-MFD35-06-PHSEND000,recovered_inst,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl37/syslog/*.syslog.log,CP01CNSM-MFD37-00-DCLENG000,recovered_host,Available,
Ingest.optaa-dj-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl37/optaa2/*.optaa2.log,CP01CNSM-MFD37-01-OPTAAD000,recovered_host,Available,
Ingest.ctdbp-cdef-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl37/ctdbp2/*ctdbp2.log,CP01CNSM-MFD37-03-CTDBPD000,recovered_host,Available,
Ingest.ctdbp-cdef_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl37/CTDBP*/SBE*.hex,CP01CNSM-MFD37-03-CTDBPD000,recovered_inst,Available,
Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl37/dosta2/*dosta2.log,CP01CNSM-MFD37-04-DOSTAD000,recovered_host,Available,
#,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl37/zplsc/*.zplsc.log,CP01CNSM-MFD37-07-ZPLSCC000,recovered_host,Pending,Data in files. No driver exists
#,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl37/ZPLSC*/*/*.01A,CP01CNSM-MFD37-07-ZPLSCC000,recovered_inst,Pending,Data in files. No driver exists
Ingest.cg-cpm-eng-cpm_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/cpm2/syslog/cpm_status.txt,CP01CNSM-RIC21-00-CPMENG000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl26/syslog/*.syslog.log,CP01CNSM-RID26-00-DCLENG000,recovered_host,Available,
Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl26/velpt1/*.velpt1.log,CP01CNSM-RID26-04-VELPTA000,recovered_host,Available,
Ingest.velpt-ab_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl26/VELPT_snAQD-11382/*.aqd,CP01CNSM-RID26-04-VELPTA000,recovered_inst,Available,
Ingest.phsen-abcdef-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl26/phsen1/*.phsen1.log,CP01CNSM-RID26-06-PHSEND000,recovered_host,Available,
Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl26/PHSEN*/SAMI*.txt,CP01CNSM-RID26-06-PHSEND000,recovered_inst,Available,
Ingest.nutnr-b-dcl-full_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl26/nutnr/*.nutnr.log,CP01CNSM-RID26-07-NUTNRB000,recovered_host,Available,
Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl26/NUTNR_sn261/SCH*.DAT,CP01CNSM-RID26-07-NUTNRB000,recovered_inst,Available,
Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl26/spkir/*.spkir.log,CP01CNSM-RID26-08-SPKIRB000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl27/syslog/*.syslog.log,CP01CNSM-RID27-00-DCLENG000,recovered_host,Available,
Ingest.optaa-dj-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl27/optaa1/*.optaa1.log,CP01CNSM-RID27-01-OPTAAD000,recovered_host,Available,
Ingest.flort-dj-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl27/flort/*.flort.log,CP01CNSM-RID27-02-FLORTD000,recovered_host,Available,
Ingest.ctdbp-cdef-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl27/ctdbp1/*.ctdbp1.log,CP01CNSM-RID27-03-CTDBPC000,recovered_host,Not Expected,Instrument did not record data via the DCL host.
Ingest.ctdbp-cdef_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/instruments/dcl27/CTDBP*/SBE16plus*.hex,CP01CNSM-RID27-03-CTDBPC000,recovered_inst,Available,
Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl27/dosta1/*.dosta1.log,CP01CNSM-RID27-04-DOSTAD000,recovered_host,Available,
Ingest.cg-cpm-eng-cpm_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/cpm1/irid2shore/cpm_status*.txt,CP01CNSM-SBC11-00-CPMENG000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl11/syslog/*.syslog.log,CP01CNSM-SBD11-00-DCLENG000,recovered_host,Available,
#Ingest.mopak-o-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl11/mopak/*.mopak.log,CP01CNSM-SBD11-01-MOPAK0000,recovered_host,Available,Temporarily disabled for mass ingestions
Ingest.hyd-o-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl11/hyd1/*.hyd1.log,CP01CNSM-SBD11-02-HYDGN0000,recovered_host,Available,
Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl11/metbk1/*.metbk1.log,CP01CNSM-SBD11-06-METBKA000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl12/syslog/*.syslog.log,CP01CNSM-SBD12-00-DCLENG000,recovered_host,Available,
Ingest.hyd-o-dcl_recovered,/omc_data/whoi/OMC/CP01CNSM/R00005/cg_data/dcl12/hyd2/*.hyd2.log,CP01CNSM-SBD12-03-HYDGN0000,recovered_host,Available,
