uframe_route,filename_mask,reference_designator,data_source,
#Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,GI05MOAS-PG564-00-ENG000000,telemetered,Glider leaked. No data expected
#Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,GI05MOAS-PG564-01-CTDGVM000,telemetered,Glider leaked. No data expected
#Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,GI05MOAS-PG564-02-DOSTAM000,telemetered,Glider leaked. No data expected
#Ingest.flort-m-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,GI05MOAS-PG564-03-FLORTM000,telemetered,Glider leaked. No data expected
#Ingest.flort-o-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,GI05MOAS-PG564-04-FLORTO000,telemetered,Glider leaked. No data expected
#Ingest.nutnr-m-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,GI05MOAS-PG564-05-NUTNRM000,telemetered,Glider leaked. No data expected
#Ingest.parad-m-glider_telemetered,/omc_data/whoi/OMC/GI05MOAS-PG564/D00001/merged-from-glider/gi_*.mrg,GI05MOAS-PG564-06-PARADM000,telemetered,Glider leaked. No data expected
