uframe_route,filename_mask,reference_designator,data_source
Ingest.glider-eng-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-GL003/D00003/merged-from-glider/gp*.mrg,GP05MOAS-GL453-00-ENG000000,telemetered
Ingest.flord-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-GL003/D00003/merged-from-glider/gp*.mrg,GP05MOAS-GL453-01-FLORDM000,telemetered
Ingest.dosta-abcdjm-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-GL003/D00003/merged-from-glider/gp*.mrg,GP05MOAS-GL453-02-DOSTAM000,telemetered
Ingest.ctdgv-m-glider_telemetered,/omc_data/whoi/OMC/GP05MOAS-GL003/D00003/merged-from-glider/gp*.mrg,GP05MOAS-GL453-04-CTDGVM000,telemetered
